AR-401(a) Théorie et critique du projet MA1 (Vigano)
AR-401(b) Théorie et critique du projet MA1 (Gugger)
AR-401(c) Théorie et critique du projet MA1 (Geers)
AR-401(e) Théorie et critique du projet MA1 (Weinand)
AR-401(f) Théorie et critique du projet MA1 (FAR)
AR-401(g) Théorie et critique du projet MA1 (Floris)
AR-401(h) Théorie et critique du projet MA1 (Capaul et Blumenthal)
AR-401(i) Théorie et critique du projet MA1 (Födinger)
AR-401(j) Théorie et critique du projet MA1 (Conen et Sigl)
AR-401(y) Théorie et critique du projet MA1 (Huang)
AR-402(a) Théorie et critique du projet MA2 (Vigano)
AR-402(b) Théorie et critique du projet MA2 (Gugger)
AR-402(e) Théorie et critique du projet MA2 (Weinand)
AR-402(f) Théorie et critique du projet MA2 (FAR)
AR-402(g) Théorie et critique du projet MA2 (Floris)
AR-402(h) Théorie et critique du projet MA2 (Capaul et Blumenthal)
AR-402(j) Théorie et critique du projet MA2 (Conen et Sigl)
AR-402(y) Théorie et critique du projet MA2 (Huang)
AR-404 UE A : Art and architecture
AR-407 Visions et Utopies
AR-415 UE L : Art and architecture: constructing the view I
AR-416 UE N : Art et architecture: constructing the view II
AR-417 Ecrire / Construire. Allers retours
AR-421 Théorie de l'architecture VII
AR-425 Histoire du béton
AR-427 Histoire de l'habitation
AR-432 UE B : Critique architecturale
AR-433 UE H : Graphie
AR-434 Théories et techniques du projet de sauvegarde
AR-435 UE R : Introduction au BIM (Building Information Modeling)
AR-437 A history of abstraction in architecture
AR-439 UE F : Architecture et réhabilitation
AR-440 UE K : Architecture et durabilité : études de performances
AR-442 Comfort and architecture: sustainable strategies
AR-448 UE P : Béton. Construction et préfabrication
AR-449 Architecture et énergie solaire
AR-451 Architecture et construction de la ville I
AR-452 Architecture et construction de la ville II
AR-454 Aménagement du territoire
AR-455 Urbanisme et territoires
AR-456 Urbanisme en Asie
AR-457 Caractères architecturaux et urbanismes de l'Islam
AR-458 Ville et mobilité
AR-462 Ville africaine: introduction à la planification
AR-466 UE D : Territoire et société
AR-471 UE J : Territoire et paysage
AR-476 UE U : Cartography
AR-477 Michelangelo and the experience of space
AR-480 UE X : Experience design
AR-484 Introduction au BIM (Building Information Modeling)
AR-485 Political Economy of Design
AR-487 Technological Innovation
AR-489 Sociologie urbaine
AR-492 Economie spatiale et régionale
AR-493 Critique du projet urbain contemporain
AR-495 Apparent realities - Constructing the view
AR-497 Building design in the circular economy
AR-498 La nouvelle architecture internationale en Suisse
AR-521 De la structure à l'ornement
AR-535 Structures complexes
AR-597 Superstudio
AR-598 Enoncé théorique de master
CIVIL-434 Structure et architecture
PENS-490 Projet ENAC
PENS-491 Summer workshop
AR-535 Structures complexes
CIVIL-369 Structural stability
CIVIL-402 Geomechanics
CIVIL-403 Géologie de la construction et de l'environnement
CIVIL-404 Travaux souterrains
CIVIL-410 Hydraulique fluviale et aménagement de cours d'eau
CIVIL-411 Barrages et ouvrages hydrauliques annexes
CIVIL-412 Ouvrages hydrauliques et aménagements hydroélectriques
CIVIL-413 Urban hydraulic systems
CIVIL-414 Advanced design of concrete structures
CIVIL-420 Dynamique des structures
CIVIL-422 Advanced continuum mechanics
CIVIL-423 Computational geomechanics
